OBJECTID,GID,GUID,DT_CREATED,DT_VERIFIE,DT_START,DT_END,IS_COMPLET,IS_CURRENT,SRC_DETAIL,IS_VERIFIE,DT_MODIFIE,NOTES,PWSID,NAME,ACTIVITY_S,ACTIVITY_D,OWNER_TYPE,D_PRIN_CNT,D_POPULATI,D_PWS_FED_,D_LAST_INV,D_LAST_UPD,SOURCE_TAB,COUNTY_FIP,STATE,ADDRESS_CI,ADDR_LINE_,ADDR_LINE0,ADDRESS_ZI,SVC_CONNEC,DISTRICT_L,BOUNDARY_TYPE,REG_AGENCY,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,DT_VERIFIED,EDITDATE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,Shape__Area,Shape__Length,SHAPE
5197,12541,7ad40a55-71c7-478e-aac1-aea9b81ab0c3,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA2210002,PONDEROSA BASIN MUTUAL WTR CO,A,1976/01/01 08:00:00+00,P,MARIPOSA,798,C,2019/05/15 08:00:00+00,2019/05/15 08:00:00+00,2019/06/20 08:00:00+00,43,CA,MARIPOSA,,5623 Parker Drive,95338,314,74,Water Service Area,DISTRICT 11 - MERCED,Verified,A. Donati,Water System representative,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/14 20:12:34+00,0.0002241808260805,0.0725170879427707,
5198,1207,32cc8ca2-abdb-4639-8cf6-2d2c7e3183cc,2018/06/11 08:00:00+00,1970/01/01 00:00:00+00,2018/06/11 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA2010015,WP&A-FIREBAUGH WATER SYSTEM,A,2013/12/27 08:00:00+00,P,MADERA,464,NTNC,2019/05/23 08:00:00+00,2019/05/23 08:00:00+00,2019/06/20 08:00:00+00,39,CA,LOST HILLS,,13646 Highway 33,93249,4,74,,DISTRICT 11 - MERCED,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,9.63794580158635e-05,0.0449611156676649,
5199,1216,88d51cae-bf9b-48fd-80ad-3d4125483d22,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA2210003,DELAWARE NORTH PARKS SERVICES AT TENAYA,A,1976/01/01 08:00:00+00,P,MARIPOSA,675,NTNC,2019/05/23 08:00:00+00,2019/05/16 08:00:00+00,2019/06/20 08:00:00+00,43,CA,FISH CAMP,,P.O. BOX 159,93623,4,74,,DISTRICT 11 - MERCED,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6.02962603179e-06,0.0102762944433526,
5200,13923,bb60d1db-5799-42c1-b3e8-592b28472d90,2016/05/20 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3910024,SAN JOAQUIN COUNTY - WILKINSON MANOR,A,1976/01/01 08:00:00+00,L,SAN JOAQUIN,845,C,2019/06/07 08:00:00+00,2019/06/07 08:00:00+00,2019/06/20 08:00:00+00,77,CA,STOCKTON,,P.O. Box 1810,95201,256,73,Water Service Area,DISTRICT 10 - STOCKTON,Verified,B. Guzman,Water System representative,2020/07/20 15:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/10/06 21:15:57+00,7.9539909761401e-05,0.0559656243588338,
5201,16255,5ae81db1-39b8-4b27-9bac-ea3508494b8a,2016/07/18 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2018/06/13 08:00:00+00, ,CA4810002,CALIFORNIA WATER SERVICE CO. - DIXON,A,1979/03/22 08:00:00+00,P,SOLANO,10054,C,2019/03/22 08:00:00+00,2018/12/07 08:00:00+00,2019/06/20 08:00:00+00,95,CA,SAN JOSE,,1720 North First Street,95112-4508,2861,67,,DISTRICT 04 - SAN FRANCISCO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000450955507601711,0.120482105102751,
5202,12422,7c62d140-9911-4562-99fb-a0371c00f1d1,2015/08/17 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4901272,WILDWOOD RETREAT,A,1976/01/01 08:00:00+00,P,SONOMA,75,NC,2018/07/31 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,97,CA,GUERNEVILLE,,P.O. Box 78,95446,12,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,8.17431967146195e-05,0.0475949942667311,
5203,12429,917e2952-07ca-41c0-931e-971986a423d3,2011/09/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.,0,1970/01/01 00:00:00+00,,CA2702539,SCHEID VINEYARD WS,A,2016/08/01 08:00:00+00,P,MONTEREY,45,NTNC,2019/02/21 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,GREENFIELD,,1972 HOBSON AVE,93937,1,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.8400020307235e-05,0.0392208117391861,
5204,12447,4b1e3459-25bf-4a75-90df-47d9bdc8d94f,2011/09/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.,0,1970/01/01 00:00:00+00,,CA2700558,PENTECOSTAL WS,A,2016/08/01 08:00:00+00,P,MONTEREY,25,NTNC,2019/04/05 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,SALINAS,,23700 Parker Rd,93908,1,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.54379141785e-07,0.00412383742346487,
5205,12446,283b3319-de68-4aba-b424-81744f0e5b4f,2014/09/09 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon. Best guess drawn by ICE/KT,0,2018/05/25 08:00:00+00, ,CA5410515,NPS-ATWELL MILL,A,1976/01/01 08:00:00+00,F,TULARE,80,NC,2019/05/20 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,107,CA,THREE RIVERS,,47050 GENERALS HIGHWAY,93271,9,75,,DISTRICT 12 - VISALIA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.8932161852705e-06,0.0112957390070108,
5206,13939,52acd323-391d-42f7-809f-ef07237459b3,2015/06/29 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Shapefile available from Trinity County Water Resources at http://www.trinitycounty.org/index.aspx?page=293,0,1970/01/01 00:00:00+00,,CA5304501,SALYER MUTUAL WC (FORMERLY RIVERVIEW AC),A,1976/01/01 08:00:00+00,P,TRINITY,211,C,2019/05/17 08:00:00+00,2018/07/19 08:00:00+00,2019/06/20 08:00:00+00,105,CA,SALYER,,P.O.Box 484,95563,68,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.2018101595e-05,0.0333165893575268,
5207,12546,c50f46b1-63a8-4ae9-b5f4-68c415549a71,2015/08/21 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4901273,"S & W WAREHOUSING, LLC",A,1976/01/01 08:00:00+00,P,SONOMA,50,NTNC,2014/04/01 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,97,CA,SONOMA,,1345 EAST NAPA STREET,95476,4,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,3.1050921095205e-06,0.00796272325359673,
5208,1212,c832c360-2f82-4718-a635-aa9abe823a1f,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA2204101,MCPR - DARRAH SCHOOL PARK,A,1986/05/15 08:00:00+00,L,MARIPOSA,50,NC,2018/09/21 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,43,CA,MARIPOSA,,4639 BEN HUR ROAD,95338,2,74,,DISTRICT 11 - MERCED,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:23+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6.610451429035e-07,0.00338497146929567,
5209,13769,5faa08d9-4955-4531-8426-aae3e982f30b,2012/03/05 08:00:00+00,1970/01/01 00:00:00+00,2012/03/05 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/mwdoc/mwdoc.shp.,0,2018/01/22 08:00:00+00, ,CA3010030,CITY OF SAN JUAN CAPISTRANO,A,1976/01/01 08:00:00+00,L,ORANGE,34593,C,2019/06/14 08:00:00+00,2019/06/14 08:00:00+00,2019/06/20 08:00:00+00,59,CA,SAN JUAN CAPISTRANO,,32400 Paseo Adelanto,92675,11401,71,,DISTRICT 08 - SANTA ANA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00354658027568781,0.281543451329766,
5210,12585,3eca0f51-23f9-4fe0-8493-4d011836af53,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA1510036,INYOKERN CSD,A,1976/01/01 08:00:00+00,L,KERN,1002,C,2019/05/21 08:00:00+00,2018/06/08 08:00:00+00,2019/06/20 08:00:00+00,29,CA,"INYOKERN,", ,P.O. Box 1418,93555,265,82,,DISTRICT 19 - TEHACHAPI,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0011195001637895,0.293185396273855,
5211,12586,349f83ea-82c0-4955-afff-d8f990de9ca7,2015/08/14 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA2100551,TONY S SEAFOOD RESTAURANT,A,1981/01/05 08:00:00+00,P,MARIN,103,NC,2016/04/06 08:00:00+00,2015/02/05 08:00:00+00,2019/06/20 08:00:00+00,41,CA,MARSHALL,,P.O. Box 785,94940,4,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,1.23566265585e-07,0.0019531341669146,
5212,12587,6f1ff085-8573-48c6-92c4-74bab28e394e,2015/08/07 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA2100553,NICASIO RANCH LLC,A,1981/01/05 08:00:00+00,P,MARIN,100,NC,2018/07/17 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,41,CA,MILL VALLEY,,P.O. Box 779,94942,6,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,1.8342120365095e-06,0.00704469466407621,
5213,12465,ad1a2b0f-79cc-4a21-b6c0-b0b2fe7a797a,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",0,2018/01/19 08:00:00+00, ,CA1000247,SHERWOOD FOREST MHP,A,1979/03/22 08:00:00+00,P,FRESNO,75,C,2018/08/09 08:00:00+00,2017/08/07 08:00:00+00,2019/06/20 08:00:00+00,19,CA,PLEASANTON,,P.O. Box 12283,94588,48,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.5739442264005e-06,0.0122106825816457,
5214,12510,8845b788-f370-4ccf-98c9-9fec464392f6,2014/07/25 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,2018/06/01 08:00:00+00,1,1,Created from user-digitized polygon. Drawn by ICE/KT,0,2018/06/11 08:00:00+00,"Inactive WS per SDWIS, 6/2018",CA2710706,CAMP ROBERTS WELL 6A,I,2018/03/02 08:00:00+00,S,MONTEREY,115,NP,2018/03/02 08:00:00+00,2018/03/02 08:00:00+00,2019/06/20 08:00:00+00,53,CA,CAMP ROBERTS,,"Highway 101, Building 3022",93451,6,68,,DISTRICT 05 - MONTEREY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00109549609048272,0.164779293276117,
5215,12562,9d651217-cd11-4246-b2d0-c449297a5912,2015/06/09 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Service area obtained from Los Angeles County GIS Data Portal (http://egis3.lacounty.gov/dataportal/2011/01/27/water-purveyor-service-areas/),0,1970/01/01 00:00:00+00,,CA1910086,MAYWOOD MUTUAL WATER CO. #3,A,1979/03/22 08:00:00+00,P,LOS ANGELES,9500,C,2018/11/02 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,37,CA,MAYWOOD,,6151 HELIOTROPE AVENUE,90270,2014,79,,DISTRICT 16 - CENTRAL,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000470910338670001,0.0991386591492634,
5216,12577,4a0eca36-7d2a-4004-8ebf-44aaff12797d,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA4710012,HAPPY CAMP C.S.D.,A,1976/01/01 08:00:00+00,L,SISKIYOU,1100,C,2018/10/17 08:00:00+00,2017/05/24 08:00:00+00,2019/06/20 08:00:00+00,93,CA,HAPPY CAMP,,PO Box 1129,96039,453,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.002632224715119,0.235270349857107,
5217,12592,06d6bf39-9c11-460f-8b11-86808658e792,2015/08/10 08:00:00+00,1970/01/01 00:00:00+00,2015/08/10 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,2018/01/21 08:00:00+00, ,CA4900925,SEBASTIANI VINEYARDS,A,1983/06/30 08:00:00+00,P,SONOMA,157,NTNC,2019/05/24 08:00:00+00,2019/05/24 08:00:00+00,2019/06/20 08:00:00+00,97,CA,SONOMA,,389 Fourth Street East,95476,9,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,1.946725852209e-05,0.0309533644980332,
5218,12590,c3612e47-6c00-4fa1-8c20-5ff5270431d2,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA1810003,LASSEN COUNTY WATER DISTRICT #1,A,1981/01/05 08:00:00+00,L,LASSEN,450,C,2018/12/12 08:00:00+00,2018/12/12 08:00:00+00,2019/06/20 08:00:00+00,35,CA,BIEBER,,PO Box 363,96009,147,65,,DISTRICT 02 - LASSEN,Verified,K. Connaughton,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:26:15+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,0.0001345074220285,0.0585019280200825,
5219,12593,e70832d3-2245-4bc3-9a28-38816d5d2fa7,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from SACOG (2009) and linked to PICME pwsid,0,2018/01/22 08:00:00+00, ,CA3110008,CITY OF ROSEVILLE,A,1976/01/01 08:00:00+00,L,PLACER,131057,C,2019/05/23 08:00:00+00,2018/07/11 08:00:00+00,2019/06/20 08:00:00+00,61,CA,ROSEVILLE,,2005 Hilltop Circle,95747,43822,65,,DISTRICT 02 - LASSEN,Verified,K. Connaughton,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:26:15+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,0.007982542468775,0.574770299320043,
5220,12608,cee27c5f-957b-46dc-afe7-cd88aea22e34,2013/02/12 08:00:00+00,1970/01/01 00:00:00+00,2013/02/12 08:00:00+00,2019/03/02 08:00:00+00,1,1,Carried over from service area having end date 2013-02-11 08:09:17.413.,0,2018/01/21 08:00:00+00,"Retired; more current boundary uploaded",CA3610850,CALIFORNIA INSTITUTION FOR MEN,A,1976/01/01 08:00:00+00,S,SAN BERNARDINO,8181,C,2019/02/26 08:00:00+00,2018/10/30 08:00:00+00,2019/06/20 08:00:00+00,71,CA,CHINO,,14901 S. CENTRAL AVENUE,91710,1912,76,,DISTRICT 13 - SAN BERNARDINO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000427041831502781,0.141482951689889,
5221,13369,0ae996f5-cb14-4a16-95b5-92d625214b6c,2016/05/27 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3301676,THOMAS MOUNTAIN WATER COMPANY,A,2016/07/27 08:00:00+00,P,RIVERSIDE,162,C,2018/06/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,65,CA,MOUNTAIN CENTER,,35061 BARBARA LEE DRIVE,92561,57,17346,,LPA63 - RIVERSIDE COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7.466332474205e-06,0.0126123390271726,
5222,12600,abc2d9e2-ad1f-4bcd-a1fe-caba4845ec5d,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA2610003,BRIDGEPORT PUD,A,1976/01/01 08:00:00+00,L,MONO,851,C,2019/04/30 08:00:00+00,2019/04/30 08:00:00+00,2019/06/20 08:00:00+00,51,CA,BRIDGEPORT,,P. O. BOX 473,93517,258,76,,DISTRICT 13 - SAN BERNARDINO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0002867733819805,0.128578876564686,
5223,12596,53c27be8-eeb9-4ab2-b553-4b20f98b2578,2013/07/02 08:00:00+00,1970/01/01 00:00:00+00,2013/07/02 08:00:00+00,2013/08/08 08:00:00+00,1,1,Uploaded DWP_SUGARLOAF_ERWIN_LAKE_3610061.shp,0,2018/06/12 08:00:00+00,"Retired; more current boundary uploaded",CA3610061,DWP - SUGARLOAF/ERWIN LAKE,I,2019/11/27 08:00:00+00,L,SAN BERNARDINO,3422,C,2019/05/14 08:00:00+00,2019/04/26 08:00:00+00,2019/06/20 08:00:00+00,71,CA,BIG BEAR LAKE,,P. O. BOX 1929,92315,4000,76,,DISTRICT 13 - SAN BERNARDINO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000367475284625003,0.133156627418075,
5224,12594,cf56f98b-c921-4a4f-9f33-38d7d7b78157,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,2018/01/21 08:00:00+00, ,CA2110002,MARIN MUNICIPAL WATER DISTRICT,A,1976/01/01 08:00:00+00,L,MARIN,189100,C,2019/06/11 08:00:00+00,2019/06/11 08:00:00+00,2019/06/20 08:00:00+00,41,CA,CORTE MADERA,,220 Nellen Avenue,94925,60202,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,0.040007142436287,1.44687009957291,
5225,12603,4646fc8d-536e-4776-9721-6601e5df9526,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA2700728,SAN ARDO WD,A,2016/08/01 08:00:00+00,P,MONTEREY,550,C,2019/04/19 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,"SAN ARDO,",,PO BOX 238,93450,161,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.18622023840005e-05,0.0268252917965902,
5226,12638,30da61d9-bd98-413c-a6a4-e3b754204df1,2014/08/28 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon. Drawn by ICE/KT,0,2018/05/25 08:00:00+00, ,CA5401076,GOLDEN STATE VINTNERS CUTLER,A,2014/04/28 08:00:00+00,P,TULARE,46,NTNC,2018/12/17 08:00:00+00,2016/10/24 08:00:00+00,2019/06/20 08:00:00+00,107,CA,CUTLER,,38558 ROAD 128,93615,3,57596,,DISTRICT 24 - TULARE,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7.009557702405e-06,0.0129140709976804,
5227,12739,d7d9936d-8ee3-4cee-a594-9590a1940a3a,2015/06/26 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Parcels identified by internet search for system.,0,1970/01/01 00:00:00+00,,CA1900903,SLEEPY VALLEY WATER COMPANY,A,2016/08/08 08:00:00+00,P,LOS ANGELES,130,C,2018/12/23 08:00:00+00,2016/12/07 08:00:00+00,2019/06/20 08:00:00+00,37,CA,CANYON COUNTRY,,PO BOX 2721,91386-7721,62,108,,LPA49 - LA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.8310700735e-05,0.0204983922588597,
5228,16128,a4bce112-53c8-4df4-b9dc-380662903e86,2016/08/24 08:00:00+00,1970/01/01 00:00:00+00,2016/08/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2018/06/13 08:00:00+00, ,CA4810005,SUISUN-SOLANO WATER AUTHORITY,A,1979/03/22 08:00:00+00,L,SOLANO,29917,C,2018/12/14 08:00:00+00,2018/12/07 08:00:00+00,2019/06/20 08:00:00+00,95,CA,VACAVILLE, ,810 VACA VALLEY PKWY STE 201,95688-8834,8436,67,,DISTRICT 04 - SAN FRANCISCO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00131196968277251,0.30495443312457,
5229,1276,8883ed9b-a81b-4beb-b281-c9ae4bce78a6,2018/06/13 08:00:00+00,1970/01/01 00:00:00+00,2018/06/13 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA2400227,ELKS LODGE PARK,A,2012/01/12 08:00:00+00,P,MERCED,25,NC,2018/09/21 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,47,CA,MERCED,,1910 M STREET,95340,29,74,,DISTRICT 11 - MERCED,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.682679215549e-06,0.0120169055743993,
5230,1213,e7f24e10-2d1d-4a6c-b4e1-ac46cbedf582,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,2018/06/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA2207094,MCPR-CATHEY S VALLEY PARK,A,1986/05/15 08:00:00+00,L,MARIPOSA,250,NC,2018/09/21 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,43,CA,MARIPOSA,,4639 BEN HUR ROAD,95338,3,74,,DISTRICT 11 - MERCED,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:24+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.1322034986585e-06,0.00892135675702682,
